query_id,source_id,source_type,source_record_id,query,normalized_query,canonical_query_key,intent,funnel_stage,audience,pillar_id,topic_id,surface,country,language,observed_at,page_url,device,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,confidence,evidence_use,allowed_public_use,raw_path,notes
dq-0800,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-040,how to get indexed by chatgpt 2026,how to get indexed by chatgpt 2026,get indexed by chatgpt 2026,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0801,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-041,faqs for aeo how to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,faqs aeo structure answers that rank in answer engines,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0802,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-042,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup aeo implement it boost answer engine visibility in 2026,how_to,unknown,b2b_gtm_operator,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0803,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-043,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research aeo guide winning answer engine traffic in 2026,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0804,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-044,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0805,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-045,the multiplier effect how linkedin ads boosts search content and pipeline,the multiplier effect how linkedin ads boosts search content and pipeline,multiplier effect linkedin ads boosts search content pipeline,other,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0806,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-046,fear of messing up the hidden emotion driving b2b decisions,fear of messing up the hidden emotion driving b2b decisions,fear messing up hidden emotion driving b2b decisions,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0807,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-047,the principles of buyability why strong deals stall and what separates the vendors who get chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,principles buyability why strong deals stall separates vendors who get chosen,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0808,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-048,how to grow your ai search visibility with linkedin content,how to grow your ai search visibility with linkedin content,grow your ai search visibility linkedin content,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0809,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-049,how to rank in ai search results expert best practices,how to rank in ai search results expert best practices,rank in ai search results expert practices,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0810,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,query-050,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,6 ai prospecting tools our picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0811,google_trends_csv_export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv:2,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2025-08-31,,,,,,,,,100,Past 12 months weekly interest_over_time,medium,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/query-export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0812,google_trends_csv_export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv:3,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2026-03-08,,,,,,,,,97,Past 12 months weekly interest_over_time,medium,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/query-export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0813,google-trends-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv:2,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2025-08-31,,,,,,,,,100,Past 12 months weekly interest_over_time,medium,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0814,google-trends-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv:3,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2026-03-08,,,,,,,,,97,Past 12 months weekly interest_over_time,medium,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0815,public-trends-google-search-central-20260618,public_source_trend_export,2026-06-18-public-trends.csv:2,Introducing Search Generative AI performance reports in Search Console,introducing search generative ai performance reports in search console,introducing search generative ai performance reports in search console,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,official_search_blog,US,en,"Wed, 03 Jun 2026 00:00:00 +0000",https://developers.google.com/search/blog/2026/06/gen-ai-performance-reports,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0816,public-trends-google-search-central-20260618,public_source_trend_export,2026-06-18-public-trends.csv:3,A new resource for optimizing for generative AI in Google Search,a new resource for optimizing for generative ai in google search,new resource optimizing generative ai in google search,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,official_search_blog,US,en,"Fri, 15 May 2026 00:00:00 +0000",https://developers.google.com/search/blog/2026/05/a-new-resource-for-optimizing,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0817,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:4,What is an AI Agent? A Plain-English Guide,what is an ai agent a plain-english guide,ai agent plain-english guide,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_research_blog,US,en,"Thu, 18 Jun 2026 13:39:36 +0000",https://ahrefs.com/blog/what-is-an-ai-agent/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0818,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:5,10 SEO Trends I’ve Seen Firsthand in 2026 (With Data),10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 data,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_research_blog,US,en,"Thu, 18 Jun 2026 12:00:14 +0000",https://ahrefs.com/blog/seo-trends/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0819,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:6,11 Ways to Automate SEO with Agent A,11 ways to automate seo with agent a,11 ways automate seo agent,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_research_blog,US,en,"Wed, 17 Jun 2026 16:27:57 +0000",https://ahrefs.com/blog/agent-a-for-seo/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0820,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:7,How I Use My AI Marketing Assistant After 200+ Hours,how i use my ai marketing assistant after 200 hours,i use my ai marketing assistant after 200 hours,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 13:28:54 +0000",https://ahrefs.com/blog/ai-marketing-assistant/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0821,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:8,We Analyzed 137K Sites: 97% of llms.txt Files Never Get Read,we analyzed 137k sites 97 of llms txt files never get read,we analyzed 137k sites 97 llms txt files never get read,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 10:27:40 +0000",https://ahrefs.com/blog/llmstxt-study/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0822,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:9,How to Level-up From SEO Tactician to Search Visibility Leader,how to level-up from seo tactician to search visibility leader,level-up seo tactician search visibility leader,how_to,unknown,b2b_gtm_operator,pillar-measurement-learning,,seo_research_blog,US,en,"Mon, 08 Jun 2026 09:00:25 +0000",https://ahrefs.com/blog/seo-tactician-to-strategist/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0823,public-trends-ahrefs-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:10,9 Vibe Coding Examples: AI Apps You Can Use Right Now to Grow Your Website,9 vibe coding examples ai apps you can use right now to grow your website,9 vibe coding examples ai apps you can use right now grow your website,examples,unknown,b2b_gtm_operator,pillar-examples-case-studies,,seo_research_blog,US,en,"Fri, 05 Jun 2026 14:39:18 +0000",https://ahrefs.com/blog/vibe-coding-examples/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0824,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:11,Why category entry points belong in every AI search strategy,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 18 Jun 2026 14:19:00 +0000",https://www.semrush.com/blog/category-entry-points-ai-search/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0825,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:12,What is AI sentiment analysis? A marketer’s guide,what is ai sentiment analysis a marketer s guide,ai sentiment analysis marketer s guide,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Mon, 15 Jun 2026 16:21:00 +0000",https://www.semrush.com/blog/ai-sentiment-analysis-marketers-guide/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0826,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:13,Bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic human users,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Sat, 13 Jun 2026 08:27:00 +0000",https://www.semrush.com/blog/ai-agent-bot-traffic/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0827,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:14,12 SEO writing tips to earn visibility [2026],12 seo writing tips to earn visibility 2026,12 seo writing tips earn visibility 2026,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 13:59:00 +0000",https://www.semrush.com/blog/seo-writing/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0828,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:15,How rtCamp closed the AI perception gap costing them enterprise deals,how rtcamp closed the ai perception gap costing them enterprise deals,rtcamp closed ai perception gap costing them enterprise deals,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 07:11:00 +0000",https://www.semrush.com/blog/how-rtcamp-closed-the-ai-perception-gap/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0829,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:16,Why 62% of AI citations don’t lead to brand mentions [Study],why 62 of ai citations don t lead to brand mentions study,why 62 ai citations don t lead brand mentions study,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 13:00:00 +0000",https://www.semrush.com/blog/the-ghost-citations-study/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0830,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:17,How to decide which AI search prompts to track,how to decide which ai search prompts to track,decide which ai search prompts track,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 10:05:00 +0000",https://www.semrush.com/blog/which-ai-search-prompts-to-track/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0831,public-trends-semrush-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:18,Google's AI search optimization guide: what to do next,google s ai search optimization guide what to do next,google s ai search optimization guide do next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 04 Jun 2026 17:14:00 +0000",https://www.semrush.com/blog/google-ai-search-optimization-guide/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0832,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:19,How to rank in AI search results: Expert best practices,how to rank in ai search results expert best practices,rank in ai search results expert practices,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 18 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/ai-search-ranking,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0833,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:20,How to get indexed by ChatGPT [2026],how to get indexed by chatgpt 2026,get indexed by chatgpt 2026,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 11 Jun 2026 11:00:02 GMT",https://blog.hubspot.com/marketing/how-to-get-indexed-by-chatgpt,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0834,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:21,FAQs for AEO: How to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,faqs aeo structure answers that rank in answer engines,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 10 Jun 2026 11:00:05 GMT",https://blog.hubspot.com/marketing/faqs-for-aeo,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0835,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:22,Schema markup for AEO: How to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup aeo implement it boost answer engine visibility in 2026,how_to,unknown,b2b_gtm_operator,pillar-measurement-learning,,marketing_blog,US,en,"Tue, 09 Jun 2026 11:00:02 GMT",https://blog.hubspot.com/marketing/schema-markup-aeo,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0836,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:23,Keyword research for AEO: A guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research aeo guide winning answer engine traffic in 2026,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,marketing_blog,US,en,"Mon, 08 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/aeo-keyword-research,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0837,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:24,On-page content formats answer engines actually favor [new research],on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 03 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/content-format-types-that-earn-citations,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0838,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:25,6 best AI prospecting tools: Our picks for 2026,6 best ai prospecting tools our picks for 2026,6 ai prospecting tools our picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Thu, 09 Apr 2026 11:00:02 GMT",https://blog.hubspot.com/sales/best-ai-prospecting-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0839,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:26,Sales outreach tools that integrate with your CRM: Our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate your crm our favorite picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 03 Apr 2026 11:00:03 GMT",https://blog.hubspot.com/sales/sales-outreach-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0840,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:27,Future of AI in customer relationship management: what's coming next,future of ai in customer relationship management what s coming next,future ai in customer relationship management s coming next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:03 GMT",https://blog.hubspot.com/sales/future-of-ai-in-crm,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0841,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:28,Real AI CRM use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:02 GMT",https://blog.hubspot.com/sales/real-ai-crm-use-cases-driving-revenue-growth-in-2025,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0842,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:29,5 best AI CRMs for real estate agents: The 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,5 ai crms real estate agents 2026 roundup,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 16 Jan 2026 12:00:03 GMT",https://blog.hubspot.com/sales/ai-crm-real-estate,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0843,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:30,How to Prove Incremental Marketing Impact with LinkedIn's New Tools,how to prove incremental marketing impact with linkedin s new tools,prove incremental marketing impact linkedin s new tools,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Thu, 18 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/linkedin-ads/prove-marketing-roi-with-linkedins-new-measurement-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0844,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:31,"The Multiplier Effect: How LinkedIn Ads Boosts Search, Content, and Pipeline",the multiplier effect how linkedin ads boosts search content and pipeline,multiplier effect linkedin ads boosts search content pipeline,other,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Wed, 17 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/lead-generation/linkedin-conversions-multiplier,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
