query_id,source_id,source_type,query,normalized_query,intent,funnel_stage,pillar_id,topic_id,surface,country,language,observed_at,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,evidence_use,notes
dq-0397,public-trends-ahrefs-blog-20260619,public_source_trend_export,10 SEO Trends I’ve Seen Firsthand in 2026 (With Data),10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Thu, 18 Jun 2026 12:00:14 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0398,public-trends-ahrefs-blog-20260619,public_source_trend_export,11 Ways to Automate SEO with Agent A,11 ways to automate seo with agent a,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Wed, 17 Jun 2026 16:27:57 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0399,public-trends-ahrefs-blog-20260619,public_source_trend_export,How I Use My AI Marketing Assistant After 200+ Hours,how i use my ai marketing assistant after 200 hours,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 13:28:54 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0400,public-trends-ahrefs-blog-20260619,public_source_trend_export,We Analyzed 137K Sites: 97% of llms.txt Files Never Get Read,we analyzed 137k sites 97 of llms txt files never get read,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 10:27:40 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0401,public-trends-ahrefs-blog-20260619,public_source_trend_export,How to Level-up From SEO Tactician to Search Visibility Leader,how to level-up from seo tactician to search visibility leader,how_to,unknown,pillar-measurement-learning,,seo_research_blog,US,en,"Mon, 08 Jun 2026 09:00:25 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0402,public-trends-ahrefs-blog-20260619,public_source_trend_export,9 Vibe Coding Examples: AI Apps You Can Use Right Now to Grow Your Website,9 vibe coding examples ai apps you can use right now to grow your website,examples,unknown,pillar-examples-case-studies,,seo_research_blog,US,en,"Fri, 05 Jun 2026 14:39:18 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0403,public-trends-semrush-blog-20260619,public_source_trend_export,Why category entry points belong in every AI search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 18 Jun 2026 14:19:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0404,public-trends-semrush-blog-20260619,public_source_trend_export,What is AI sentiment analysis? A marketer’s guide,what is ai sentiment analysis a marketer s guide,definition,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Mon, 15 Jun 2026 16:21:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0405,public-trends-semrush-blog-20260619,public_source_trend_export,Bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic from human users,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Sat, 13 Jun 2026 08:27:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0406,public-trends-semrush-blog-20260619,public_source_trend_export,12 SEO writing tips to earn visibility [2026],12 seo writing tips to earn visibility 2026,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 13:59:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0407,public-trends-semrush-blog-20260619,public_source_trend_export,How rtCamp closed the AI perception gap costing them enterprise deals,how rtcamp closed the ai perception gap costing them enterprise deals,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 07:11:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0408,public-trends-semrush-blog-20260619,public_source_trend_export,Why 62% of AI citations don’t lead to brand mentions [Study],why 62 of ai citations don t lead to brand mentions study,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 13:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0409,public-trends-semrush-blog-20260619,public_source_trend_export,How to decide which AI search prompts to track,how to decide which ai search prompts to track,how_to,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 10:05:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0410,public-trends-semrush-blog-20260619,public_source_trend_export,Google's AI search optimization guide: what to do next,google s ai search optimization guide what to do next,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 04 Jun 2026 17:14:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0411,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,How to rank in AI search results: Expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 18 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0412,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,How to get indexed by ChatGPT [2026],how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 11 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0413,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,FAQs for AEO: How to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 10 Jun 2026 11:00:05 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0414,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,Schema markup for AEO: How to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Tue, 09 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0415,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,Keyword research for AEO: A guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Mon, 08 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0416,public-trends-hubspot-marketing-blog-20260619,public_source_trend_export,On-page content formats answer engines actually favor [new research],on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 03 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0417,public-trends-hubspot-sales-blog-20260619,public_source_trend_export,6 best AI prospecting tools: Our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Thu, 09 Apr 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0418,public-trends-hubspot-sales-blog-20260619,public_source_trend_export,Sales outreach tools that integrate with your CRM: Our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 03 Apr 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0419,public-trends-hubspot-sales-blog-20260619,public_source_trend_export,Future of AI in customer relationship management: what's coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0420,public-trends-hubspot-sales-blog-20260619,public_source_trend_export,Real AI CRM use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0421,public-trends-hubspot-sales-blog-20260619,public_source_trend_export,5 best AI CRMs for real estate agents: The 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 16 Jan 2026 12:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0422,public-trends-linkedin-marketing-blog-20260619,public_source_trend_export,How to Prove Incremental Marketing Impact with LinkedIn's New Tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Thu, 18 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0423,public-trends-linkedin-marketing-blog-20260619,public_source_trend_export,"The Multiplier Effect: How LinkedIn Ads Boosts Search, Content, and Pipeline",the multiplier effect how linkedin ads boosts search content and pipeline,other,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Wed, 17 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0424,public-trends-linkedin-marketing-blog-20260619,public_source_trend_export,Fear of Messing Up: The Hidden Emotion Driving B2B Decisions,fear of messing up the hidden emotion driving b2b decisions,other,unknown,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Mon, 15 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0425,public-trends-linkedin-marketing-blog-20260619,public_source_trend_export,The Principles of Buyability: Why Strong Deals Stall and What Separates the Vendors Who Get Chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,vendor_evaluation,unknown,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Thu, 11 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0426,public-trends-linkedin-marketing-blog-20260619,public_source_trend_export,How to Grow Your AI Search Visibility With LinkedIn Content,how to grow your ai search visibility with linkedin content,how_to,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Tue, 09 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0427,ai-citation-log-2026-06-18,manual_ai_prompt_export,what is employee-generated content,what is employee-generated content,definition,unknown,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0428,ai-citation-log-2026-06-18,manual_ai_prompt_export,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0429,ai-citation-log-2026-06-18,manual_ai_prompt_export,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0430,ai-citation-log-2026-06-18,manual_ai_prompt_export,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0431,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,other,unknown,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0432,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0433,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0434,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,examples,unknown,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0435,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0436,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,case_study,unknown,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0437,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should B2B sales teams build LinkedIn content infrastructure?,how should b2b sales teams build linkedin content infrastructure,how_to,unknown,pillar-linkedin-led-gtm,topic-linkedin-content-infrastructure,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0438,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should teams review employee-generated content without making it generic?,how should teams review employee-generated content without making it generic,how_to,unknown,pillar-content-operations,topic-content-review-without-killing-voice,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0439,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,9 ways to improve seo rankings and traffic,9 ways to improve seo rankings and traffic,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0440,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,Should every employee post on LinkedIn?,should every employee post on linkedin,objection,unknown,pillar-employee-generated-content,topic-should-every-employee-post,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0441,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,a new guide how to prove the value of b2b marketing,a new guide how to prove the value of b2b marketing,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0442,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,the ai perception-reality gap,the ai perception-reality gap,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0443,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How do answer engines decide which B2B content to cite?,how do answer engines decide which b2b content to cite,aeo_strategy,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0444,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,introducing search generative ai performance reports in search console,introducing search generative ai performance reports in search console,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0445,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,a new resource for optimizing for generative ai in google search,a new resource for optimizing for generative ai in google search,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0446,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,11 ways to automate seo with agent a,11 ways to automate seo with agent a,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0447,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how i use my ai marketing assistant after 200 hours,how i use my ai marketing assistant after 200 hours,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0448,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,we analyzed 137k sites 97 of llms txt files never get read,we analyzed 137k sites 97 of llms txt files never get read,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0449,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to level-up from seo tactician to search visibility leader,how to level-up from seo tactician to search visibility leader,how_to,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0450,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,9 vibe coding examples ai apps you can use right now to grow your website,9 vibe coding examples ai apps you can use right now to grow your website,examples,unknown,pillar-examples-case-studies,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0451,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,what is ai sentiment analysis a marketer s guide,what is ai sentiment analysis a marketer s guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0452,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic from human users,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0453,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,12 seo writing tips to earn visibility 2026,12 seo writing tips to earn visibility 2026,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0454,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how rtcamp closed the ai perception gap costing them enterprise deals,how rtcamp closed the ai perception gap costing them enterprise deals,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0455,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,why 62 of ai citations don t lead to brand mentions study,why 62 of ai citations don t lead to brand mentions study,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0456,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to decide which ai search prompts to track,how to decide which ai search prompts to track,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0457,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,google s ai search optimization guide what to do next,google s ai search optimization guide what to do next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0458,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to get indexed by chatgpt 2026,how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0459,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,faqs for aeo how to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0460,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0461,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0462,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0463,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,the multiplier effect how linkedin ads boosts search content and pipeline,the multiplier effect how linkedin ads boosts search content and pipeline,other,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0464,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,fear of messing up the hidden emotion driving b2b decisions,fear of messing up the hidden emotion driving b2b decisions,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0465,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,the principles of buyability why strong deals stall and what separates the vendors who get chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0466,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to grow your ai search visibility with linkedin content,how to grow your ai search visibility with linkedin content,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0467,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to rank in ai search results expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0468,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0469,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0470,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0471,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0472,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0473,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0474,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0475,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
